time,latitude,longitude,depth,mag,mag_type,net,string_id,place,horizontal_error,mag_error,mag_nst,location_source
2022-06-10T16:55:27.788Z,53.3442,-166.2939,19.8,2.1,ml,ak,ak0227ejdfuk,"61 km SSE of Unalaska, Alaska",,,,ak
2022-06-10T16:48:50.430Z,35.864,-117.6743333,6.21,1.14,ml,ci,ci40038039,"22km ESE of Little Lake, CA",0.27,0.238,6,ci
2022-06-10T16:41:46.026Z,61.2458,-147.5112,13.4,1.4,ml,ak,ak0227ejap3e,"61 km NW of Tatitlek, Alaska",,,,ak
2022-06-10T16:07:57.931Z,38.4811,-119.484,10.1,1.1,ml,nn,nn00840722,"3 km S of Walker, California",,0.31,4,nn
2022-06-10T15:43:31.140Z,35.8868333,-117.6885,5.55,1.67,ml,ci,ci40037991,"20km ESE of Little Lake, CA",0.2,0.149,22,ci
2022-06-10T15:32:34.090Z,41.5408333,-111.5678333,18.79,1.34,ml,uu,uu60501077,"20 km E of Avon, Utah",0.33,0.306,4,uu
2022-06-10T15:32:20.260Z,19.41166667,-155.318,3.99,2.15,md,hv,hv73040152,"9 km WSW of Volcano, Hawaii",0.22,0.285426436,14,hv
2022-06-10T15:21:44.240Z,35.045,-119.5973333,10.86,1.35,ml,ci,ci40037983,"17km SW of Taft, CA",0.45,0.126,7,ci
2022-06-10T15:21:19.800Z,19.2405,-155.3895,33.54,2.69,md,hv,hv73040137,"10 km ENE of Pāhala, Hawaii",0.44,0.122261459,20,hv
2022-06-10T15:06:21.760Z,36.6406667,-121.2633333,4.77,1.09,md,nc,nc73743641,"16km NW of Pinnacles, CA",0.31,0.332,15,nc
2022-06-10T15:02:59.340Z,19.38599968,-155.0294952,1.440000057,1.88,ml,hv,hv73040122,"13 km SSE of Eden Roc, Hawaii",1.14,0.5,6,hv
2022-06-10T15:00:45.900Z,47.467,-122.4068333,17.01,1.39,ml,uw,uw61841392,"4 km W of Burien, Washington",1.26,0.197260795,3,uw
2022-06-10T14:52:58.070Z,19.2025,-64.5,32,3.66,md,pr,pr2022161000,"101 km NNE of Cruz Bay, U.S. Virgin Islands",2.37,0.06,7,pr
2022-06-10T14:46:34.217Z,62.0823,-149.0795,19.2,1.8,ml,ak,ak0227ei4vjx,"37 km NNW of Sutton-Alpine, Alaska",,,,ak
2022-06-10T14:39:42.940Z,18.45816667,-66.13766667,100.97,3.15,md,pr,pr71353393,Puerto Rico region,2.43,0.195091743,9,pr
2022-06-10T14:34:27.550Z,33.2401667,-116.1043333,7.66,0.98,ml,ci,ci40037959,"11km NNE of Ocotillo Wells, CA",0.22,0.149,16,ci
2022-06-10T14:09:33.431Z,51.6204,175.1605,29.54,3.9,mb,us,us7000hgj4,"191 km SE of Attu Station, Alaska",5,0.142,13,us
2022-06-10T14:07:00.070Z,35.0558333,-119.1031667,16.52,1.22,ml,ci,ci40037951,"20km NW of Grapevine, CA",0.34,0.274,10,ci
2022-06-10T14:03:31.383Z,51.4592,-177.5615,27.3,1.1,ml,ak,ak0227ehvnfx,"79 km SW of Adak, Alaska",,,,ak
2022-06-10T13:50:41.841Z,62.1097,-149.176,21.1,1.7,ml,ak,ak0227ehkabc,"35 km E of Susitna North, Alaska",,,,ak
2022-06-10T13:45:54.006Z,60.6808,-147.4197,4.5,2.6,ml,ak,ak0227ehj9s9,"45 km WSW of Tatitlek, Alaska",,,,ak
2022-06-10T13:41:29.150Z,19.13283348,-155.4526672,29.32999992,1.98000002,md,hv,hv73040052,"8 km SSE of Pāhala, Hawaii",0.56,0.709999979,9,hv
2022-06-10T13:33:27.770Z,33.2378333,-116.1026667,8.54,1.23,ml,ci,ci40037943,"11km NNE of Ocotillo Wells, CA",0.18,0.164,26,ci
2022-06-10T13:29:23.910Z,37.3845,-118.4648333,5.47,1.27,md,nc,nc73743636,"3km NNW of West Bishop, CA",1.22,0.057,8,nc
2022-06-10T13:28:07.131Z,-0.5622,-80.7865,10,4.4,mb,us,us7000hgha,"40 km W of Bahía de Caráquez, Ecuador",6.3,0.22,6,us
2022-06-10T13:27:08.160Z,19.4665,-155.5951667,-1.41,1.92,ml,hv,hv73040047,"28 km E of Honaunau-Napoopoo, Hawaii",0.29,0.204925387,7,hv
2022-06-10T13:25:12.560Z,33.238,-116.104,7.62,1.25,ml,ci,ci40037935,"11km NNE of Ocotillo Wells, CA",0.17,0.178,25,ci
2022-06-10T13:22:45.250Z,37.4011667,-118.4841667,3.5,1.32,md,nc,nc73743631,"5km NNW of West Bishop, CA",0.3,0.071,13,nc
2022-06-10T13:18:28.640Z,35.6805,-117.5476667,9.53,1.19,ml,ci,ci40037919,"13km ENE of Ridgecrest, CA",0.19,0.295,13,ci
2022-06-10T13:07:25.481Z,31.72643447,-104.5327191,6.568603516,2.2,ml,tx,tx2022lhil,"51 km SSW of Whites City, New Mexico",1.458461771,0.1,17,tx
2022-06-10T13:07:16.106Z,51.7674,178.3545,109.99,2.6,ml,us,us7000hghb,"Rat Islands, Aleutian Islands, Alaska",6.3,0.091,16,us
2022-06-10T13:03:36.110Z,51.8375,-172.4642,15.9,1.8,ml,ak,ak0227eha994,"125 km ESE of Atka, Alaska",,,,ak
2022-06-10T12:38:04.600Z,34.1535,-117.4321667,6.26,1.3,ml,ci,ci40037911,"7km NNE of Fontana, CA",0.16,0.154,23,ci
2022-06-10T12:28:34.170Z,35.6041667,-117.401,6.56,1.94,ml,ci,ci40037887,"18km S of Trona, CA",0.19,0.113,25,ci
2022-06-10T12:14:12.650Z,17.696,-67.104,6.96,2.57,md,pr,pr71353383,"31 km S of La Parguera, Puerto Rico",5.18,0.118362909,2,pr
2022-06-10T12:08:01.784Z,-0.172,122.8886,86.48,4.7,mb,us,us7000hgga,"80 km SSW of Gorontalo, Indonesia",6.2,0.076,53,us
2022-06-10T12:04:40.000Z,61.5266,-146.4246,33.3,1.3,ml,ak,ak0227egp0ps,"44 km N of Valdez, Alaska",,,,ak
2022-06-10T12:02:04.280Z,36.294,-98.186,7.48,1.54,ml,ok,ok2022lhgh,"5 km N of Ames, Oklahoma",,0.21,28,ok
2022-06-10T11:42:36.300Z,19.14416695,-155.380661,30.90999985,2.25,md,hv,hv73039997,"12 km ESE of Pāhala, Hawaii",0.6,1.38,24,hv
2022-06-10T11:40:57.648Z,62.9037,-148.3618,62.2,1.2,ml,ak,ak0227egbc90,"61 km SSE of Cantwell, Alaska",,,,ak
2022-06-10T11:36:16.130Z,38.8486667,-123.3675,-0.57,1.44,md,nc,nc73743621,"17km NNE of Sea Ranch, CA",0.44,0.269,16,nc
2022-06-10T11:33:00.410Z,36.5396667,-121.0905,2.58,2.08,md,nc,nc73743616,"5km E of Pinnacles, CA",0.21,0.275,38,nc
2022-06-10T11:21:38.900Z,36.3845,-120.5695,16.35,1.69,md,nc,nc73743606,"10km ESE of New Idria, CA",0.3,0.254,20,nc
2022-06-10T11:19:09.070Z,33.032,-116.294,4.08,1.15,ml,ci,ci40037863,"20km SW of Ocotillo Wells, CA",0.17,0.154,29,ci
2022-06-10T11:14:10.250Z,19.12649918,-155.4083405,32.52000046,2.26999998,md,hv,hv73039977,"11 km SE of Pāhala, Hawaii",0.55,0.409999996,29,hv
2022-06-10T11:09:42.710Z,33.0263333,-116.3048333,5.85,2.41,ml,ci,ci40037855,"21km SW of Ocotillo Wells, CA",0.21,0.139,125,ci
2022-06-10T11:09:38.600Z,33.0308333,-116.2945,3.55,2.19,ml,ci,ci40037847,"20km SW of Ocotillo Wells, CA",0.16,0.123,11,ci
2022-06-10T11:06:59.040Z,35.5073333,-118.3931667,5.64,1.79,ml,ci,ci40037839,"13km SE of Bodfish, CA",0.13,0.231,27,ci
2022-06-10T10:54:04.342Z,31.63339912,-104.4316623,6.157275391,2.3,ml,tx,tx2022lheb,"60 km S of Whites City, New Mexico",1.270306889,0.1,7,tx
2022-06-10T10:51:30.090Z,19.17499924,-155.4886627,31.13999939,1.70000005,md,hv,hv73039957,"Island of Hawaii, Hawaii",0.53,0.980000019,7,hv
2022-06-10T10:50:14.670Z,39.7561667,-123.4231667,7.86,1.84,md,nc,nc73743586,"9km NE of Laytonville, CA",0.23,0.14,27,nc
2022-06-10T10:50:04.129Z,31.61724447,-103.9892806,6.362939453,2.1,ml,tx,tx2022lhdy,"38 km WSW of Mentone, Texas",2.367436323,0.2,9,tx
2022-06-10T10:45:07.220Z,18.167,-64.01016667,110.73,3.44,md,pr,pr71353373,"84 km ESE of Cruz Bay, U.S. Virgin Islands",7.14,0.179962618,6,pr
2022-06-10T10:38:42.510Z,44.2715,-115.1945,9.59,1.93,ml,mb,mb80548459,"21 km WNW of Stanley, Idaho",0.67,0.119,10,mb
2022-06-10T10:36:49.322Z,62.4847,-149.4286,53,1.9,ml,ak,ak0227efp150,"34 km E of Chase, Alaska",,,,ak
2022-06-10T10:35:46.300Z,44.6805,-111.905,6.39,1.26,ml,mb,mb80548454,"42 km NNE of Spencer, Idaho",0.5,0.051,9,mb
2022-06-10T10:25:26.480Z,43.203,-110.8711667,-1.47,1.21,ml,mb,mb80548444,"11 km E of Alpine Northeast, Wyoming",1.2,0.216,8,mb
2022-06-10T10:25:25.019Z,65.5373,-148.5571,6.3,1.2,ml,ak,ak0227efmmg1,northern Alaska,,,,ak
2022-06-10T10:01:52.235Z,31.09244179,-103.3315273,3.123730469,2.3,ml,tx,tx2022lhci,"30 km WSW of Coyanosa, Texas",1.748035367,0.1,6,tx
2022-06-10T09:58:30.150Z,38.8793333,-109.3143333,6.02,1.31,md,uu,uu60501052,"27 km NNE of Castle Valley, Utah",0.65,0.062,3,uu
2022-06-10T09:44:06.340Z,19.26666667,-155.4248333,32.99,2.11,md,hv,hv73039912,"9 km NE of Pāhala, Hawaii",0.47,0.213813307,14,hv
2022-06-10T09:43:33.130Z,19.18766594,-155.4843292,32.86999893,2.21000004,md,hv,hv73039907,"1 km SSW of Pāhala, Hawaii",0.57,1.82000005,18,hv
2022-06-10T09:41:53.450Z,19.19583321,-155.3951721,32.06999969,1.83000004,md,hv,hv73039902,"Island of Hawaii, Hawaii",0.53,1.38,6,hv
2022-06-10T09:38:05.840Z,44.2683333,-115.1931667,9.17,2.13,ml,mb,mb80548434,"21 km WNW of Stanley, Idaho",0.61,0.2,13,mb
2022-06-10T09:32:40.614Z,63.5187,-150.7533,6.3,1.9,ml,ak,ak0227ef2pzx,"48 km E of Denali National Park, Alaska",,,,ak
2022-06-10T09:25:42.790Z,19.54266739,-155.658493,0.349999994,1.71000004,md,hv,hv73039887,"23 km ENE of Honaunau-Napoopoo, Hawaii",1.16,0.850000024,3,hv
2022-06-10T09:23:24.510Z,44.2726667,-115.1896667,8.48,2.13,ml,mb,mb80548429,"20 km WNW of Stanley, Idaho",0.66,0.13,12,mb
2022-06-10T09:11:23.510Z,44.5301,-78.1565,5.25,2.3,ml,us,us7000hgnl,"13 km NE of Lakefield, Canada",1.9,0.056,42,us
2022-06-10T09:09:03.170Z,38.8151667,-122.8055,1.68,1.23,md,nc,nc73743581,"6km NW of The Geysers, CA",0.12,0.17,6,nc
2022-06-10T08:53:29.120Z,38.8183327,-122.7963333,3.25,0.97,md,nc,nc73743576,"6km NW of The Geysers, CA",0.26,0.08,3,nc
2022-06-10T08:51:49.261Z,62.4132,-148.5641,33,2.1,ml,ak,ak0227eeldny,"68 km N of Chickaloon, Alaska",,,,ak
2022-06-10T08:46:00.950Z,43.1791667,-110.9081667,6.36,1.96,ml,mb,mb80548419,"8 km ESE of Alpine Northeast, Wyoming",1.08,0.167,18,mb
2022-06-10T08:43:51.760Z,43.2091667,-110.8653333,3.63,1.72,ml,mb,mb80548409,"10 km SW of Hoback, Wyoming",1.79,0.185,14,mb
2022-06-10T08:26:03.200Z,19.19133333,-155.4928333,32.75,3.55,ml,hv,hv73039827,"1 km SW of Pāhala, Hawaii",0.44,0.16549003,39,hv
2022-06-10T08:24:55.950Z,36.0803333,-117.8988333,1.6,1.01,ml,ci,ci40037783,"6km NE of Coso Junction, CA",0.24,0.287,7,ci
2022-06-10T08:20:53.299Z,44.4961,-115.2106,10,2.2,ml,us,us7000hges,"37 km NW of Stanley, Idaho",1.6,0.077,22,us
2022-06-10T08:18:34.179Z,14.059,-91.3401,81.52,4.9,mwr,us,us7000hger,"16 km SSW of Nueva Concepción, Guatemala",6.9,0.075,17,us
2022-06-10T08:04:16.349Z,60.5775,-146.7986,20.5,2,ml,ak,ak0227eeb8gy,"32 km SSW of Tatitlek, Alaska",,,,ak
2022-06-10T08:02:02.860Z,44.514,-115.2435,12.43,2.16,ml,mb,mb80548394,"40 km NW of Stanley, Idaho",0.9,0.121,15,mb
2022-06-10T07:43:57.450Z,35.1215,-118.7743333,2.22,1.08,ml,ci,ci40037775,"11km SSE of Arvin, CA",0.25,0.202,5,ci
2022-06-10T07:35:38.285Z,32.30072021,-101.7977087,7.898885091,3.3,ml,tx,tx2022lgxq,"19 km N of Stanton, Texas",1.039045554,0.1,11,tx
2022-06-10T07:35:02.107Z,32.29797363,-101.7880621,7.580973307,2.6,ml,tx,tx2022lgxn,"18 km N of Stanton, Texas",1.108119893,0.2,12,tx
2022-06-10T06:58:18.682Z,51.98,-177.6721,45.2,1.5,ml,ak,ak0227edfy8e,"72 km W of Adak, Alaska",,,,ak
2022-06-10T06:52:45.590Z,17.9075,-67.02783333,13.53,2.43,md,pr,pr71353333,"7 km SSE of La Parguera, Puerto Rico",0.88,0.050224832,3,pr
2022-06-10T06:39:24.389Z,53.1404,-166.7346,28.04,2.8,ml,us,us7000hggj,"82 km S of Unalaska, Alaska",3.9,0.097,14,us
2022-06-10T06:33:56.880Z,35.6815,-98.2725,5.55,1.34,ml,ok,ok2022lgvm,Oklahoma,,0.23,24,ok
2022-06-10T06:15:20.720Z,44.3253333,-115.2055,9.56,1.86,ml,mb,mb80548384,"24 km WNW of Stanley, Idaho",0.82,0.154,9,mb
2022-06-10T06:04:37.430Z,19.18516731,-155.5058289,37.20999908,2.0999999,md,hv,hv73039737,"3 km SW of Pāhala, Hawaii",0.64,1.04999995,3,hv
2022-06-10T06:02:28.575Z,38.8401,43.4089,10,4.5,mb,us,us7000hge7,"21 km SSE of Erciş, Turkey",5.1,0.08,46,us
2022-06-10T05:54:32.607Z,64.6253,-149.2545,14,1.5,ml,ak,ak0227ectopo,"6 km WNW of Four Mile Road, Alaska",,,,ak
2022-06-10T05:33:47.300Z,39.3868333,-122.8901667,4.28,2.22,md,nc,nc73743531,"6km ESE of Lake Pillsbury, CA",0.14,0.208,55,nc
2022-06-10T05:29:31.070Z,34.4886667,-118.9956667,3.74,1.25,ml,ci,ci40037743,"12km NW of Fillmore, CA",0.37,0.206,6,ci
2022-06-10T05:28:51.625Z,63.1733,-151.8316,4.6,2.1,ml,ak,ak0227eco5j6,"41 km S of Denali National Park, Alaska",,,,ak
2022-06-10T05:28:45.702Z,61.7026,-148.0188,32.2,1.9,ml,ak,ak0227eco53u,"22 km WSW of Glacier View, Alaska",,,,ak
2022-06-10T05:19:55.660Z,18.0115,-66.8485,8.64,2.12,md,pr,pr71353328,"2 km S of Yauco, Puerto Rico",3.17,0.058350588,3,pr
2022-06-10T05:19:14.890Z,35.5078333,-118.392,8.74,1.19,ml,ci,ci40037719,"13km SE of Bodfish, CA",0.16,0.128,11,ci
2022-06-10T04:12:29.330Z,38.8351667,-122.817,2.02,2.01,md,nc,nc73743516,"8km W of Cobb, CA",0.13,0.192,26,nc
2022-06-10T04:03:48.660Z,35.5163333,-118.3981667,6.25,1,ml,ci,ci40037543,"12km SE of Bodfish, CA",0.24,0.211,8,ci
2022-06-10T03:56:44.440Z,17.9525,-66.85866667,14.53,2.06,md,pr,pr71353318,"4 km SE of Maria Antonia, Puerto Rico",3.75,0.167512639,3,pr
2022-06-10T03:42:06.084Z,31.55532692,-104.1338883,9.987768555,2.4,ml,tx,tx2022lgpv,"41 km NW of Toyah, Texas",0.951907303,0.1,25,tx
2022-06-10T03:24:52.579Z,36.43766667,-98.79016667,8.41,1.27,ml,ok,ok2022lgph,"17 km SSE of Waynoka, Oklahoma",,0.15,3,ok
2022-06-10T03:24:47.950Z,36.43733333,-98.78933333,8,1.11,ml,ok,ok2022lgpg,"18 km SSE of Waynoka, Oklahoma",,0.18,3,ok
2022-06-10T03:23:57.050Z,34.6242,28.3143,44.32,4.4,mb,us,us7000hgdq,"140 km SE of Karpathos, Greece",7.1,0.269,4,us
2022-06-10T03:19:40.690Z,37.1293333,-83.4896667,1.65,2.19,md,se,se60152743,"10 km WSW of Hyden, Kentucky",1.14,0.013,14,se
2022-06-10T03:05:49.406Z,62.1977,-150.8854,57.2,2.6,ml,ak,ak0227ebccok,"33 km S of Petersville, Alaska",,,,ak
2022-06-10T03:04:25.010Z,36.44083333,-98.78766667,7.38,0.97,ml,ok,ok2022lgoo,"17 km SSE of Waynoka, Oklahoma",,0.14,5,ok
2022-06-10T02:57:20.497Z,59.2856,-153.1841,83.1,1.3,ml,ak,ak0227eb2047,"72 km W of Nanwalek, Alaska",,,,ak
2022-06-10T02:52:31.820Z,37.3913333,-118.4785,4.63,1.45,md,nc,nc73743491,"4km NNW of West Bishop, CA",0.25,0.158,22,nc
2022-06-10T02:44:28.239Z,60.955,-147.0705,14,1.6,ml,ak,ak0227eaz8ef,"23 km WNW of Tatitlek, Alaska",,,,ak
2022-06-10T02:41:57.498Z,-8.4894,-74.3135,165.3,4.1,mb,us,us7000hgdi,"26 km ESE of San Fernando, Peru",5.9,0.158,12,us
2022-06-10T02:32:00.010Z,19.14966583,-155.4788361,32.15999985,2.00999999,md,hv,hv73039617,"5 km S of Pāhala, Hawaii",0.68,1.62,14,hv
2022-06-10T02:22:12.530Z,38.813,-122.8161667,2.92,1.19,md,nc,nc73743481,"6km NW of The Geysers, CA",0.14,0.222,9,nc
2022-06-10T02:21:40.905Z,61.1174,-149.1906,26.5,1.6,ml,ak,ak0227eaubut,"19 km N of Girdwood, Alaska",,,,ak
2022-06-10T02:14:05.981Z,41.8685,142.1956,63.86,5,mb,us,us7000hgct,"53 km SSW of Shizunai-furukawachō, Japan",5.9,0.028,425,us
2022-06-10T02:11:11.420Z,19.24016762,-155.4021606,31.12000084,2.36,ml,hv,hv73039597,"9 km ENE of Pāhala, Hawaii",0.53,2.74,11,hv
2022-06-10T02:06:28.670Z,44.7853333,-110.7986667,8.15,1.18,ml,uu,uu60501027,"22 km SSW of Mammoth, Wyoming",0.75,0.092,3,uu
2022-06-10T02:01:59.909Z,35.08333333,-95.50633333,7.34,1.22,ml,ok,ok2022lgmn,"13 km WSW of Quinton, Oklahoma",,0.2,10,ok
2022-06-10T02:01:49.330Z,43.202,-110.8595,3.63,1.29,ml,mb,mb80548374,"10 km SW of Hoback, Wyoming",2.44,0.241,7,mb
2022-06-10T01:53:47.470Z,40.92,-122.3515,15.69,1.73,md,nc,nc73743471,"27km N of Shasta Lake, CA",0.28,0.11,17,nc
2022-06-10T01:52:45.450Z,41.2021667,-120.4353333,12.2,2.22,md,nc,nc73743466,"6km ESE of Likely, CA",0.33,0.217,22,nc
2022-06-10T01:47:05.460Z,18.25266667,-64.20266667,33.8,3.39,md,pr,pr71353313,Virgin Islands,7.51,0.038294048,4,pr
2022-06-10T01:40:37.990Z,40.7176667,-112.071,8.99,1.04,ml,uu,uu60501022,"2 km ENE of Magna, Utah",0.23,0.334,2,uu
2022-06-10T01:40:21.452Z,34.8578,33.8272,45.22,5,mww,us,us7000hgcl,"13 km S of Xylofágou, Cyprus",6.2,0.075,17,us
2022-06-10T01:32:46.937Z,31.60524428,-104.0042872,6.877099609,2.4,ml,tx,tx2022lglo,"37 km NNW of Toyah, Texas",1.401244678,0.2,11,tx
2022-06-10T01:19:45.819Z,51.599,-178.4727,15.2,1.6,ml,ak,ak0227ea8h91,"130 km WSW of Adak, Alaska",,,,ak
2022-06-10T01:11:23.800Z,18.89133333,-67.27916667,8.19,3.14,md,pr,pr71353303,"48 km NNW of San Antonio, Puerto Rico",0.84,0.109068474,8,pr
2022-06-10T01:11:21.190Z,36.441,-98.79233333,8.13,1.39,ml,ok,ok2022lgkv,"17 km SSE of Waynoka, Oklahoma",,0.22,8,ok
2022-06-10T01:08:29.986Z,60.1936,-152.7018,113.7,1.4,ml,ak,ak0227ea635i,Southern Alaska,,,,ak
2022-06-10T00:58:44.244Z,62.5333,-151.8511,98.5,1.4,ml,ak,ak0227e9veg8,"56 km W of Petersville, Alaska",,,,ak
2022-06-10T00:42:36.397Z,38.3926,-118.8325,7.2,1.1,ml,nn,nn00840706,"23 km SW of Hawthorne, Nevada",,0.19,5,nn
2022-06-10T00:20:56.870Z,53.5247,-163.0055,10,3.4,ml,us,us7000hgce,"150 km S of False Pass, Alaska",3.1,0.077,22,us
2022-06-10T00:16:32.879Z,64.6534,-149.0397,16.6,2,ml,ak,ak0227e9mdhz,"6 km NE of Four Mile Road, Alaska",,,,ak
2022-06-10T00:12:36.605Z,-2.9185,129.599,10,4.6,mb,us,us7000hgcd,"88 km ENE of Amahai, Indonesia",11.9,0.084,42,us
2022-06-09T23:59:45.680Z,19.21666718,-155.4264984,32.45999908,2.24,ml,hv,hv73039532,"5 km ENE of Pāhala, Hawaii",0.57,0.6,3,hv
2022-06-09T23:52:06.110Z,37.4401667,-118.5845,9.7,1.42,md,nc,nc73743446,"3km NNE of Round Valley, CA",0.27,0.138,19,nc
2022-06-09T23:43:42.320Z,17.95966667,-66.84,11.06,2.05,md,pr,pr71353298,"4 km SSW of Indios, Puerto Rico",0.63,0.127476458,4,pr
2022-06-09T23:39:53.640Z,19.21750069,-155.427002,32.09000015,2,md,hv,hv73039507,"5 km ENE of Pāhala, Hawaii",0.62,0.5,13,hv
2022-06-09T22:54:32.920Z,54.5685,-163.312,12,1.4,ml,ak,ak0227czepj0,"32 km SSE of False Pass, Alaska",,,,ak
2022-06-09T22:45:25.430Z,18.0635,-66.85633333,3.91,1.83,md,pr,pr71353278,"3 km NNW of Yauco, Puerto Rico",2.55,0.219960776,3,pr
2022-06-09T22:44:44.430Z,18.00983333,-66.97466667,3.32,1.31,md,pr,pr71353273,"5 km SW of Liborio Negron Torres, Puerto Rico",1.34,0.009664145,3,pr
2022-06-09T22:44:25.490Z,38.8274994,-122.8134995,2.3,0.95,md,nc,nc73743426,"8km NW of The Geysers, CA",0.21,0.25,2,nc
2022-06-09T22:40:10.285Z,45.855,-73.4811,7.42,2.2,ml,us,us7000hgnr,"0 km N of L'Épiphanie, Canada",3.4,0.066,30,us
2022-06-09T22:34:35.380Z,43.73083333,-123.1363333,-0.34,1.28,ml,uw,uw61841167,"9 km SW of Cottage Grove, Oregon",0.43,0.130473039,4,uw
2022-06-09T22:34:35.020Z,35.0803333,-119.014,13.77,1.47,ml,ci,ci40037487,"17km NNW of Grapevine, CA",0.51,0.141,15,ci
2022-06-09T22:33:34.441Z,63.0603,-150.6567,108.2,1.8,ml,ak,ak0227cza7lw,"63 km N of Petersville, Alaska",,,,ak
2022-06-09T22:31:51.820Z,38.1959,73.7116,153.24,4.2,mb,us,us7000hgbq,"22 km W of Murghob, Tajikistan",8.3,0.187,8,us
2022-06-09T22:26:59.100Z,40.2915,-124.5188333,20.18,3.79,mw,nc,nc73743421,"20km W of Petrolia, CA",0.65,,3,nc
2022-06-09T22:16:57.890Z,48.377,-122.309,-0.37,1.4,ml,uw,uw61841152,"4 km NNE of Conway, Washington",0.29,0.07617198,2,uw
2022-06-09T22:16:13.190Z,44.7846667,-110.8105,5.36,0.96,md,uu,uu60501017,"23 km SSW of Mammoth, Wyoming",0.56,0.292,6,uu
2022-06-09T22:12:09.747Z,-2.9779,-78.967,77.65,4.4,mb,us,us7000hgbm,"9 km SSE of Cuenca, Ecuador",6.2,0.088,37,us
2022-06-09T22:11:47.810Z,33.172,-116.4146667,12.9,2,ml,ci,ci40037463,"10km SSW of Borrego Springs, CA",0.16,0.19,23,ci
2022-06-09T22:06:10.588Z,62.4699,-151.1461,5.8,1.3,ml,ak,ak0227cz4dfm,"19 km W of Petersville, Alaska",,,,ak
2022-06-09T21:48:32.090Z,34.499,-97.2175,0,1.48,ml,ok,ok2022lged,"9 km W of Davis, Oklahoma",,0.19,20,ok
2022-06-09T21:47:55.600Z,35.6705,-117.5213333,9.47,1.42,ml,ci,ci40037439,"15km ENE of Ridgecrest, CA",0.2,0.095,15,ci
2022-06-09T21:44:54.539Z,35.5405,-96.75183333,7.87,1.18,ml,ok,ok2022lgea,"8 km NW of Prague, Oklahoma",,0.23,20,ok
2022-06-09T21:27:48.740Z,34.1503333,-117.573,9.17,2.34,ml,ci,ci40037415,"3km N of Rancho Cucamonga, CA",0.11,0.2,22,ci
2022-06-09T21:05:07.730Z,37.3823333,-121.7341667,7.24,2.03,md,nc,nc73743401,"8km ENE of Alum Rock, CA",0.1,0.261,65,nc
2022-06-09T21:03:50.790Z,36.6553333,-121.282,3.58,1.35,md,nc,nc73743396,"15km SSE of Tres Pinos, CA",0.23,0.347,18,nc
2022-06-09T20:54:34.658Z,32.358,101.8015,10,4.2,mb,us,us7000hhcu,"253 km NW of Tianpeng, China",4.3,0.105,25,us
2022-06-09T20:54:20.536Z,-27.256,-112.616,10,4.9,mb,us,us7000hgb7,Easter Island region,12.7,0.061,84,us
2022-06-09T20:38:46.210Z,36.813,-113.0633333,26.17,1.47,ml,uu,uu60501012,"17 km SSW of Centennial Park, Arizona",0.72,0.184,4,uu
2022-06-09T20:37:28.323Z,32.4509,102.0102,10,4.5,mb,us,us7000hgax,"244 km NW of Tianpeng, China",6.6,0.083,42,us
2022-06-09T20:27:59.980Z,44.765,-110.8606667,5.65,2.03,ml,uu,uu60500997,"22 km ENE of West Yellowstone, Montana",0.33,0.335,5,uu
2022-06-09T20:25:47.880Z,17.9955,-66.93966667,16.4,2.13,md,pr,pr71353268,"2 km WNW of Fuig, Puerto Rico",0.5,0.180724582,3,pr
2022-06-09T20:23:05.030Z,34.468,-96.8685,0,1.23,ml,ok,ok2022lgbi,"8 km NNW of Mill Creek, Oklahoma",,0.27,11,ok
2022-06-09T20:20:25.804Z,31.66450978,-104.4524076,7.699755859,2.4,ml,tx,tx2022lgbg,"57 km S of Whites City, New Mexico",1.459617173,0.1,6,tx
2022-06-09T20:19:02.747Z,-43.5695,172.3628,10,3.5,ml,us,us7000hgam,"2 km NW of Rolleston, New Zealand",1.7,0.069,28,us
2022-06-09T20:02:49.910Z,46.975,-122.2451667,-0.54,1.43,md,uw,uw61841047,"1 km SW of Kapowsin, Washington",1.07,0.421193871,10,uw
2022-06-09T20:01:06.940Z,32.8245,-117.0643333,-0.1,1.11,ml,ci,ci40037351,"7km NNW of La Mesa, CA",0.62,0.122,7,ci
2022-06-09T19:59:05.660Z,46.99066667,-122.1971667,-0.54,1.37,ml,uw,uw61841037,"2 km ENE of Kapowsin, Washington",0.66,0.337846866,3,uw
2022-06-09T19:55:00.710Z,33.1878333,-115.6083333,3.21,1.54,ml,ci,ci40037335,"10km SW of Niland, CA",0.35,0.172,31,ci
2022-06-09T19:53:15.580Z,33.8801667,-117.4998333,-0.66,1.13,ml,ci,ci40037327,"2km E of Home Gardens, CA",0.34,0.12,19,ci
2022-06-09T19:45:42.370Z,19.20216751,-155.5034943,34.63999939,2.23000002,md,hv,hv73039357,"2 km W of Pāhala, Hawaii",0.65,1.77999997,18,hv
2022-06-09T19:39:36.240Z,44.17666667,-122.275,-1.49,1.19,ml,uw,uw61841027,"29 km SE of Cascadia, Oregon",0.48,0.279106633,3,uw
2022-06-09T19:27:02.309Z,32.2824,101.9047,10,4.9,mb,us,us7000hgaf,"240 km NW of Tianpeng, China",3.7,0.05,124,us
2022-06-09T19:23:14.103Z,62.2805,-150.913,67,1.2,ml,ak,ak0227cxflom,"25 km SSW of Petersville, Alaska",,,,ak
